idx,n,density,noise,ergodic,psi,i,log2_kappa,H_pi,h_pi,phi_psi,phi_mean,phi_max,phi_piw,gates,phi_wms,stochastic_interaction,total_correlation,causal_density,integrated_synergy,tdmi
105,3,0.8,0.05,1,0.779943156078817,1.3608659725733145,3.859190871347869,2.220056843921183,0.8591908713478686,-0.14877028308849727,0.0,0.0,0.0,or|copy|and,0.001474954627969205,0.17393844096538713,0.1511420236458605,0.030594745660511152,-0.10494754817211505,1.3608659725735035
106,3,0.8,0.05,1,0.5402477681017406,1.600561360550391,3.859190871347869,2.4597522318982596,0.8591908713478686,-0.206378403835625,0.04179129951764899,0.3343303961411919,0.0281778456041471,or|and|parity,0.3812597252854921,1.477975277209811,0.05666307588478903,0.19604133046197378,0.15438800473216152,1.6005613605505937
107,3,0.8,0.05,1,1.1736998234107296,0.9671093052414019,3.859190871347869,1.8263001765892706,0.8591908713478686,-0.42117208922635574,0.0,0.0,0.0,and|parity|majority,0.11998859847840304,0.5727667002216578,0.011983520611477783,0.08850969892697531,0.013555786129728964,0.9671093052413462
108,3,0.8,0.05,1,0.36083435398965535,1.7799747746624766,3.859190871347869,2.639165646010345,0.8591908713478685,-0.06425938781829632,0.0,0.0,0.0,copy|parity|or,0.4272297400920021,0.7542630600952097,0.09298742784697067,0.05812993456087039,0.06905037726250374,1.7799747746626833
109,3,0.8,0.05,1,0.9780611336223244,1.1627479950298072,3.859190871347869,2.021938866377676,0.8591908713478686,-0.15168863360024343,0.0,0.0,0.0,copy|copy|and,-0.2613984107560219,0.3728635822191273,0.6086626589908981,0.06916039202022749,-0.49837442486957206,1.1627479950300343
110,3,0.8,0.05,1,0.6067558010961209,1.5340533275560106,3.859190871347869,2.3932441989038793,0.8591908713478686,-0.07142694399234839,0.22151404211070244,1.5878575029692834,0.08700727663387042,and|copy|parity,0.6575137152140273,1.5814491397225772,0.10240726790698362,0.2138516754060585,0.045775782505535156,1.534053327556249
111,3,0.8,0.05,1,0.7191807993902428,1.4216283292618888,3.859190871347869,2.2808192006097574,0.8591908713478686,-0.3190254397525045,0.0,0.0,0.0,parity|majority|majority,0.1353172351550967,0.6371657655088461,0.12920771433682754,0.10607687961278052,-0.09074286807825638,1.421628329262843
112,3,0.8,0.05,1,1.9513308833928962,0.18947824525923573,3.859190871347869,1.0486691166071043,0.8591908713478685,-0.608133840961744,0.0,0.0,0.0,and|and|majority,0.029367667054181257,0.13530138105703182,0.05010818369921832,0.023759744338663156,-0.022753168750780484,0.18947824526134519
113,3,0.8,0.05,1,0.5470574518127169,1.5937516768394147,3.859190871347869,2.4529425481872833,0.8591908713478686,-5.551115123125783e-17,0.0,0.0,0.0,copy|copy|or,-0.26112312119378833,0.2859343306189279,0.5470574518127167,0.04765572176982145,-0.488539611831742,1.5937516768394144
114,3,0.8,0.05,1,1.0578279692716959,1.0829811593804362,3.859190871347869,1.9421720307283046,0.8591908713478685,-0.5110818255717201,0.0,0.0,0.0,majority|parity|copy,0.3321276208379187,0.6701458204152103,0.05972851056641204,0.07940290735238206,0.03194445670698176,1.0829811593818228
115,3,0.8,0.05,1,0.8758444003754032,1.2649647282767287,3.859190871347869,2.124155599624597,0.8591908713478685,-0.08501291852860737,0.3653148406187268,1.5878575029692834,0.29752331567768087,parity|copy|majority,0.5394785224582075,1.3260308924823239,0.3091526916811791,0.1790494444012937,-0.04110645827291548,1.2649647282772458
116,3,0.8,0.05,1,1.0578279692716948,1.0829811593804368,3.859190871347869,1.9421720307283055,0.8591908713478686,-0.47390589119618076,0.0,0.0,0.0,or|copy|and,-2.220446049250313e-16,0.3019669480767455,0.05972851056641204,0.05032782467945759,-0.04627188894978407,1.082981159381823
117,3,0.8,0.05,1,0.5522763707488612,1.5885327579032704,3.859190871347869,2.447723629251139,0.8591908713478686,-0.25671551381682167,0.0,0.0,0.0,copy|parity|or,0.0236005777366394,1.5027579625427845,0.05195129903810258,0.2580831889356562,-0.034129724558756486,1.5885327579034867
118,3,0.8,0.05,1,0.7793424154211579,1.3614667132309737,3.859190871347869,2.2206575845788423,0.8591908713478686,-0.2641437707440112,0.0,0.0,0.0,or|majority|and,0.11512156679543561,0.33166847029126634,0.1495397865558763,0.05223179016277677,0.008190094237557899,1.3614667132310108
119,3,0.8,0.05,1,0.6825530374531268,1.4582560911990043,3.859190871347869,2.317446962546873,0.8591908713478689,0.07969352190325263,0.17529003696995804,0.6060524820493447,0.32385608642410735,parity|parity|majority,0.3957144419977089,1.8877422991220536,0.6825530374531268,0.284577295127253,-0.15768700266838076,1.4582560911990043
120,3,0.8,0.2,1,0.4514916461508647,0.38272406918704815,5.165784284662087,2.5485083538491353,2.165784284662087,-0.09834119226539606,0.10745253363779064,0.6943456308353413,0.04130731268771553,majority|majority|and,0.1514501924399087,0.37779821246011736,0.023625683713230927,0.057023117252450205,0.019250824491432394,0.38272406918709134
121,3,0.8,0.2,1,0.33589363183968013,0.4983220834982327,5.165784284662087,2.66410636816032,2.165784284662087,-0.05257771497923713,0.0,0.0,0.0,or|parity|copy,0.1409699687663699,0.5263448878251111,0.10253955167601969,0.090596122443401,-0.020525369898450038,0.49832208349828244
122,3,0.8,0.2,1,0.5327134520284522,0.3015022633094606,5.165784284662087,2.467286547971548,2.165784284662087,-0.10055236107483745,0.08679320385441766,0.6943456308353413,0.022260491959535573,or|or|copy,0.07815460748368228,0.28768969411549783,0.010127298465187451,0.04690441161920502,0.00719735809762014,0.3015022633095008
123,3,0.8,0.2,1,0.0,0.8342157153379128,5.165784284662087,3.0,2.165784284662087,-4.440892098500626e-16,0.6943456308353413,0.6943456308353413,0.6943456308353413,copy|copy|copy,0.5561438102252751,0.8342157153379124,0.0,0.1390359525563189,-3.3306690738754696e-16,0.8342157153379128
124,3,0.8,0.2,1,0.24037246365864462,0.59384325167927,5.165784284662087,2.7596275363413563,2.1657842846620863,0.12364421364965072,0.0,0.0,0.0,copy|parity|copy,0.09939608132472577,0.4883000054157254,0.24037246365864373,0.08686295322695158,-0.09464124033149846,0.5938432516792698
125,3,0.8,0.2,1,0.2682400665369018,0.565975648801011,5.165784284662087,2.731759933463098,2.165784284662087,-0.060931339775636806,0.0,0.0,0.0,copy|copy|or,0.06338351030063141,0.31616329911896734,0.10424832838598252,0.05330025511754022,-0.04203568282996134,0.565975648801017
126,3,0.8,0.2,1,0.2726132503332108,0.561602465004702,5.165784284662087,2.727386749666789,2.165784284662087,-0.061266098744376496,0.01917185803897013,0.15337486431176103,0.011255469039650991,majority|parity|or,0.23353451716422474,0.5181265026958157,0.05935689527261401,0.07709572344420228,0.01147214061880475,0.5616024650047173
127,3,0.8,0.2,1,0.20381915030404496,0.6303965650338679,5.165784284662087,2.796180849695955,2.165784284662087,-0.06262676672591194,0.019171858038970112,0.1533748643117609,0.014412453433499235,parity|or|and,0.34074275642197077,0.6054473612412385,0.00803667592731383,0.0572824666323134,0.2291990215274412,0.6303965650338736
128,3,0.8,0.2,1,0.24989270484531234,0.5843230104925996,5.165784284662087,2.750107295154687,2.1657842846620876,-0.08381431561547381,0.0,0.0,0.0,copy|or|majority,0.11141852150474896,0.2161858788410438,0.03696089922401846,0.028221206472293803,0.02636922416491408,0.5843230104926178
129,3,0.8,0.2,1,0.04780927113775313,0.7864064442001597,5.165784284662087,2.952190728862247,2.165784284662087,0.006508855995102758,0.0,0.0,0.0,majority|and|copy,0.10660886289014504,0.7105619442531736,0.04780927113775313,0.11078044076722642,0.007168249110891867,0.7864064442001601
130,3,0.8,0.2,1,0.20517839020157735,0.6290373251363355,5.165784284662087,2.7948216097984226,2.165784284662087,-0.059645232265556514,0.0,0.0,0.0,parity|copy|or,0.26083210943368906,0.5637291112194842,0.020061634403065298,0.057878559965056496,0.15455611893968535,0.6290373251363753
131,3,0.8,0.2,1,0.3857711530693182,0.44844456226859464,5.165784284662087,2.614228846930682,2.165784284662087,-0.10259997888050543,0.0,0.0,0.0,copy|and|and,0.06702673084108082,0.17030469695036654,0.014292333017803749,0.019923807822942254,0.011178405427841681,0.44844456226863094
132,3,0.8,0.2,1,0.502376333637363,0.33183938170054983,5.165784284662087,2.497623666362637,2.165784284662087,-0.12122199427302882,0.043396601927208824,0.3471728154176706,0.01023246192810638,and|and|copy,0.09631669410887084,0.33147998329948347,0.00475368831241596,0.047306827147048126,0.007541037925232447,0.3318393817005888
133,3,0.8,0.2,1,0.3351968667757226,0.49901884856219114,5.165784284662087,2.664803133224278,2.1657842846620867,-0.058871918671541845,0.0,0.0,0.0,or|and|copy,0.07691204342830904,0.3844417618101521,0.024694350999112213,0.06306654927358175,0.0365781688729401,0.49901884856221446
134,3,0.8,0.2,1,0.2878611786486047,0.5463545366893081,5.165784284662087,2.7121388213513953,2.165784284662087,-0.10810161514652394,0.12008403408308928,0.3471728154176706,0.07935520836013758,or|parity|or,0.4054046389095832,0.5402801150220138,0.007940043330865176,0.03971084196549914,0.2343991138495969,0.5463545366893416
135,4,0.3,0.0,0,1.5,2.5,4.0,2.5,0.0,-2.341302253980918,0.0,0.0,0.0,copy|and|or|or,-0.8112781244591329,0.0,1.1225562489182659,0.0,-0.8112781244591329,2.5
136,4,0.3,0.0,0,1.0,3.0,4.0,3.0,0.0,-1.3219280948873573,0.0,0.0,0.0,majority|majority|majority|copy,0.0,3.9999999998347784,1.0,0.4166666666666667,-1.0,3.0
137,4,0.3,0.0,0,1.0,3.0,4.0,3.0,0.0,-2.1699250014423033,0.0,0.0,0.0,and|parity|or|parity,-1.0,0.9999999999586945,1.0,0.08333333333333333,-1.0,3.0
138,4,0.3,0.0,0,2.5,1.5,4.0,1.5,0.0,-2.1438561897746773,0.0,0.0,0.0,and|copy|parity|copy,-1.0,0.0,2.311278124459133,0.0,-1.0,1.5
139,4,0.3,0.0,0,2.728217778400202,1.271782221599798,4.0,1.271782221599798,0.0,-1.9156384113744753,0.0,0.0,0.0,or|copy|parity|or,-1.0,0.0,2.065507845017216,0.0,-1.0,1.271782221599798
140,4,0.3,0.0,0,2.4512050593046015,1.5487949406953985,4.0,1.5487949406953985,0.0,-1.3200918645360011,0.08300749985576875,0.8300749985576875,0.0,majority|or|or|and,-0.9544340029249649,2.2125504485848815,1.839473435606965,0.3677181428044883,-1.2987949406953985,1.5487949406953985
141,4,0.3,0.0,0,3.662709933382986,0.3372900666170139,4.0,0.3372900666170139,0.0,-0.9811462563916913,0.22875937481971093,1.0,0.0625,majority|and|or|or,-0.3372900666170139,0.0,1.0118701998510415,0.0,-0.3372900666170139,0.3372900666170139
142,4,0.3,0.0,0,2.5943609377704338,1.4056390622295665,4.0,1.4056390622295665,0.0,-2.0494952520042435,0.0,0.0,0.0,majority|majority|parity|and,-1.0,0.0,2.13792538097003,0.0,-1.0,1.4056390622295662
143,4,0.3,0.0,0,2.0,2.0,4.0,2.0,0.0,-1.1699250014423033,0.0,0.0,0.0,parity|parity|copy|parity,-1.0,0.0,2.0,0.0,-2.0,2.0
144,4,0.3,0.0,0,3.0,1.0,4.0,1.0,0.0,-1.6438561897746773,0.0,0.0,0.0,and|copy|and|or,-1.0,0.0,3.0,0.0,-1.0,1.0
145,4,0.3,0.0,0,3.662709933382986,0.3372900666170139,4.0,0.3372900666170139,0.0,-0.9811462563916913,0.4,2.0,0.125,parity|or|or|or,-0.3372900666170139,2.5849394142282115e-26,1.0118701998510415,0.0,-0.3372900666170139,0.3372900666170139
146,4,0.3,0.0,0,2.728217778400202,1.271782221599798,4.0,1.271782221599798,0.0,-1.9156384113744753,0.0,0.0,0.0,majority|or|copy|and,-1.0,0.0,2.065507845017216,0.0,-1.0,1.271782221599798
147,4,0.3,0.0,0,1.75,2.25,4.0,2.25,0.0,-1.5198811744703984,0.0,0.0,0.0,and|or|copy|copy,-0.2935644431995963,2.9999999998760836,1.2935644431995965,0.3722430988907249,-1.1556390622295665,2.25
148,4,0.3,0.0,0,1.8199634674227343,2.1800365325772657,4.0,2.1800365325772657,0.0,-1.470245604006185,0.6666666666666666,2.0,0.125,parity|majority|copy|or,-0.337290066617014,1.9362781243765221,0.448977603581727,0.15848022120434693,-0.33930193794079777,2.1800365325772657
149,4,0.3,0.0,0,2.985902344426084,1.014097655573916,4.0,1.014097655573916,0.0,-1.6579538453485934,0.0,0.0,0.0,majority|majority|majority|majority,-0.8112781244591328,0.0,1.7570267844204963,0.0,-0.8112781244591328,1.014097655573916
150,4,0.3,0.05,1,1.406949497792565,1.4474626737436096,5.145587828463825,2.5930505022074346,1.145587828463825,0.26866797466437287,0.0,0.0,0.0,or|majority|and|copy,-0.3639859069873559,1.1485803572736226,1.3896042414833252,0.1393764178086632,-0.6437133866412963,1.4474626737436096
151,4,0.3,0.05,1,0.5470574518127163,2.3073547197234583,5.145587828463825,3.4529425481872833,1.145587828463825,-8.881784197001252e-16,0.0,0.0,0.0,majority|copy|parity|copy,-0.26112312119378794,0.2859343306189286,0.5470574518127167,0.023827860884910745,-0.4885396118317419,2.3073547197234587
152,4,0.3,0.05,1,1.5304174521787064,1.3239947193574682,5.145587828463825,2.469582547821293,1.145587828463825,0.2711446744813719,5.989832361242324e-17,4.3925437315777036e-16,2.059903349031236e-17,copy|parity|parity|parity,-0.35078855320575797,1.1758139314617444,1.5304174521787068,0.1395433739671485,-0.6189031091641466,1.323994719357468
153,4,0.3,0.05,1,1.4665147059316663,1.3878974656045087,5.145587828463825,2.5334852940683334,1.1455878284638248,-0.15447771195844773,0.0,0.0,0.0,copy|and|and|or,-0.1632006191937424,0.6595511288385962,0.9283113217812078,0.0624934884787201,-0.6731580899773131,1.387897465604747
154,4,0.3,0.05,1,1.4246708519459352,1.4297413195902398,5.145587828463825,2.5753291480540645,1.1455878284638248,-0.24399340734235309,0.0,0.0,0.0,and|and|or|majority,-0.264752096363592,0.4576214072186813,0.6474283624066497,0.04400669654884463,-0.5044860076005131,1.4297413195904045
155,4,0.3,0.05,1,0.9292475566673919,1.9251646148687827,5.145587828463825,3.0707524433326077,1.145587828463825,1.1102230246251565e-16,0.0,0.0,0.0,majority|copy|parity|or,-0.3339383779807614,0.7308741310403368,0.9292475566673923,0.07890313001393623,-0.5730814362691492,1.9251646148687827
156,4,0.3,0.05,1,2.381646748306728,0.4727654232294465,5.1455878284638255,1.618353251693272,1.1455878284638255,-0.20428756093999412,0.0471395196194006,0.7542323139104096,0.0002123737592020736,or|parity|or|copy,0.0121119784047517,0.47248254877572693,0.0011891401168380167,0.03910494554713215,0.00013587454887470374,0.4727654232308074
157,4,0.3,0.05,1,1.0517295722021471,1.8026825993340279,5.145587828463825,2.9482704277978526,1.1455878284638248,-0.2206263645984312,0.0,0.0,0.0,copy|or|and|parity,0.027492672244558314,2.222355408551435,0.6011110594675051,0.22580131608792534,-0.44585186857770065,1.802682599334227
158,4,0.3,0.05,1,0.5490721498660514,2.305340021670123,5.145587828463825,3.450927850133948,1.145587828463825,-0.29250883927770654,0.0,0.0,0.0,parity|or|copy|copy,0.04435389447711913,2.2131474417825,0.027984418653289378,0.18635815139867717,-0.02333315512659151,2.305340021670319
159,4,0.3,0.05,1,1.9223186647060295,0.9320935068301459,5.145587828463825,2.0776813352939705,1.1455878284638246,-0.3628709015560818,0.37711615695520484,1.5084646278208194,0.023893108030387737,majority|and|or|parity,0.33245172594027017,0.9239796602517025,0.01524952771187671,0.0779263612320273,-0.01156606174474517,0.9320935068313175
160,4,0.3,0.05,1,1.094114903625433,1.7602972679107416,5.145587828463825,2.9058850963745666,1.145587828463825,-4.440892098500626e-16,0.0,0.0,0.0,majority|or|parity|parity,-0.5222462423875762,2.8544121715361745,1.0941149036254334,0.3804239183830529,-0.9770792236634839,1.7602972679107416
161,4,0.3,0.05,1,1.449387180203804,1.4050249913323705,5.145587828463825,2.5506128197961955,1.145587828463825,-0.4405252162963167,0.0,0.0,0.0,copy|parity|parity|or,0.30059992612464814,1.0877643701542483,0.10586355095295819,0.07927895469415404,-0.04367884149523249,1.4050249913337445
162,4,0.3,0.05,1,0.8849112795426266,1.969500891993548,5.145587828463825,3.115088720457373,1.145587828463825,-8.881784197001252e-16,0.0,0.0,0.0,or|copy|and|and,-0.43997147912121914,2.854412171536175,0.884911279542627,0.3539230067493064,-0.8195366882080748,1.969500891993548
163,4,0.3,0.05,1,1.8528466468417524,1.0015655246944226,5.145587828463825,2.1471533531582474,1.1455878284638248,-0.3544072810492561,9.420982995499721e-18,9.062985641670733e-17,2.0952552226112885e-18,and|majority|copy|or,-0.03221723984274427,0.6292708247504604,0.37014160885895864,0.052965328839913124,-0.304285696217633,1.0015655246944386
164,4,0.3,0.05,1,2.0070083586572105,0.8474038128789636,5.145587828463825,1.9929916413427888,1.1455878284638252,-0.2828718966969612,0.0,0.0,0.0,or|or|majority|and,0.2643776706982456,1.0119568425490424,0.18008077467103512,0.09644659406578904,-0.1507281959880597,0.8474038128803348
165,4,0.3,0.2,1,0.4214642635912207,0.69082335685933,6.887712379549449,3.5785357364087793,2.8877123795494493,0.20911747130671965,0.0,0.0,0.0,and|majority|and|copy,0.06305820277528484,0.7324500081235885,0.4214642635912207,0.06925692916346152,-0.13381264042532148,0.6908233568593294
166,4,0.3,0.2,1,0.09561854227550803,1.0166690781750445,6.887712379549449,3.904381457724493,2.8877123795494484,1.1102230246251565e-15,0.0,0.0,0.0,and|and|parity|majority,-2.220446049250313e-16,0.24415000270786358,0.09561854227550715,0.020345833558988582,-0.05036075937776657,1.0166690781750445
167,4,0.3,0.2,1,0.4817754447248541,0.6305121757256948,6.887712379549449,3.518224555275145,2.88771237954945,-0.03586978566098664,0.017358640770883532,0.2777382523341365,0.0064281000141203455,or|copy|and|copy,0.17593862281148254,0.7094759356908464,0.08217143561901219,0.05848370898330907,0.004863130660322179,0.6305121757257119
168,4,0.3,0.2,1,0.1587569852383015,0.9535306352122483,6.887712379549449,3.841243014761698,2.8877123795494497,-0.03578406072648932,0.0,0.0,0.0,majority|majority|copy|parity,0.2956684039695572,0.7442749488783016,0.0856207867109462,0.054252407598182284,0.023453570912879362,0.9535306352122509
169,4,0.3,0.2,1,0.36784474126314315,0.7444428791874076,6.887712379549449,3.632155258736857,2.8877123795494493,-0.05960124158675273,0.0,0.0,0.0,and|copy|and|or,0.09751460536333101,0.5700544316463176,0.24385315864073664,0.051919852196021764,-0.09688146051446517,0.744442879187416
170,4,0.3,0.2,1,0.20063083021071737,0.9116567902398334,6.887712379549449,3.7993691697892826,2.8877123795494493,0.009140254425458738,0.0,0.0,0.0,or|parity|and|copy,0.380563210489163,0.7554522691221361,0.17263221683761154,0.045785362632122406,-0.004146704070542295,0.9116567902398335
171,4,0.3,0.2,1,0.13249184194922226,0.9797957785013285,6.887712379549449,3.8675081580507777,2.8877123795494493,0.03592093741914093,0.0,0.0,0.0,or|parity|parity|or,0.3377240661558444,1.0436690989864164,0.06655989732471301,0.08660741791783429,-0.013813955576039927,0.9797957785013285
172,4,0.3,0.2,1,0.24414264370889383,0.8681449767416569,6.887712379549449,3.755857356291106,2.8877123795494493,-0.03573757584583537,0.0,0.0,0.0,copy|majority|copy|and,4.440892098500626e-16,0.5629672370550649,0.041786092231442584,0.04837377633448737,-0.0096846105632441,0.8681449767417048
173,4,0.3,0.2,1,0.3603387133789968,0.751948907071553,6.887712379549449,3.6396612866210027,2.8877123795494497,-0.05025932106058528,0.0,0.0,0.0,or|majority|majority|and,0.13467020174714134,0.7864151230943786,0.1097448375363963,0.0698638923692776,-0.04443334252409864,0.7519489070716101
174,4,0.3,0.2,1,0.4519899968915979,0.6602976235589528,6.887712379549449,3.548010003108402,2.8877123795494493,-0.09511675199542302,0.0,0.0,0.0,or|or|and|parity,0.14487906661170208,0.5307987590174545,0.05282783585159834,0.04053681021831082,0.00854043029126389,0.6602976235589576
175,4,0.3,0.2,1,0.09561854227550803,1.0166690781750445,6.887712379549449,3.904381457724493,2.8877123795494484,1.5543122344752192e-15,0.0,0.0,0.0,or|copy|and|and,-4.440892098500626e-16,0.24415000270786358,0.09561854227550715,0.02034583355898859,-0.05036075937776674,1.0166690781750445
176,4,0.3,0.2,1,0.392556754320323,0.7197308661302277,6.887712379549449,3.607443245679677,2.8877123795494493,-0.07207635215593855,0.0,0.0,0.0,and|or|copy|parity,0.06315019546595974,0.5623573071750365,0.01578092526341468,0.046403472785643024,0.00581009106513819,0.71973086613024
177,4,0.3,0.2,1,0.11693550671994934,0.9953521137306014,6.887712379549449,3.8830644932800507,2.8877123795494493,0.003390046011212955,0.0,0.0,0.0,or|and|copy|copy,0.25352781775518096,0.7953623422459519,0.11693550671994934,0.06982208002456443,-0.0716337195554757,0.9953521137306012
178,4,0.3,0.2,1,0.22543065134888662,0.8868569691016641,6.887712379549449,3.7745693486511134,2.8877123795494493,0.04330457288446499,0.0,0.0,0.0,majority|majority|majority|majority,0.2492474966919866,0.6805254674722057,0.19341212982042766,0.05709528018924593,-0.07578231364119747,0.8868569691016632
179,4,0.3,0.2,1,0.10333568323631726,1.0089519372142335,6.887712379549449,3.8966643167636827,2.8877123795494493,0.007472573293533014,0.0,0.0,0.0,majority|copy|majority|parity,0.31853803832761685,0.9707360482544383,0.10333568323631726,0.08003177999519788,-0.040788595955483564,1.0089519372142335
180,4,0.5,0.0,0,3.1316072709896376,0.8683927290103626,4.0,0.8683927290103626,0.0,-1.5122489187850396,0.0,0.0,0.0,and|and|majority|or,-0.3372900666170139,2.5849394142282115e-26,0.6870419140402755,0.0,-0.3372900666170139,0.8683927290103627
181,4,0.5,0.0,0,1.0,3.0,4.0,3.0,0.0,-2.1699250014423033,0.0,0.0,0.0,copy|or|copy|majority,-1.0,0.0,1.0,0.0,-1.0,3.0
182,4,0.5,0.0,0,1.5,2.5,4.0,2.5,0.0,-2.341302253980918,0.0,0.0,0.0,copy|majority|or|and,-0.8112781244591329,2.5849394142282115e-26,1.1225562489182659,0.0,-0.8112781244591329,2.5
183,4,0.5,0.0,0,3.3314355568004035,0.6685644431995964,4.0,0.6685644431995964,0.0,-1.3124206329742738,0.0,0.0,0.0,or|or|and|and,-0.3372900666170139,0.0,0.6805958232684591,0.0,-0.33729006661701383,0.6685644431995963
184,4,0.5,0.0,0,1.5,2.5,4.0,2.5,0.0,-1.6699250014423033,0.0,0.0,0.0,or|and|or|copy,-0.8112781244591329,0.0,1.1225562489182659,0.0,-1.0,2.5
185,4,0.5,0.0,0,3.4564355568004035,0.5435644431995964,4.0,0.5435644431995964,0.0,-1.1874206329742738,0.0,0.0,0.0,copy|majority|and|and,-0.5435644431995963,2.5849394142282115e-26,1.630693329598789,0.0,-0.5435644431995963,0.5435644431995963
186,4,0.5,0.0,0,2.938721875540867,1.061278124459133,4.0,1.061278124459133,0.0,-0.9025803784400508,0.2222222222222222,2.0,0.0,or|copy|and|and,-0.5435644431995963,5.169878828456423e-26,1.1129796483392527,0.0,-1.061278124459133,1.061278124459133
187,4,0.5,0.0,0,2.6283592378131417,1.3716407621868583,4.0,1.3716407621868583,0.0,-1.2129430161677761,0.1278400095625104,0.8300749985576875,0.05187968740985547,and|majority|majority|parity,-0.337290066617014,2.5849394142282115e-26,0.5427160743719117,0.0,-0.3651446958338671,1.3716407621868583
188,4,0.5,0.0,0,2.0,2.0,4.0,2.0,0.0,-1.1699250014423033,0.0,0.0,0.0,parity|majority|copy|copy,-2.0,3.9999999998347784,2.0,0.6666666666666666,-2.0,2.0
189,4,0.5,0.0,0,3.662709933382986,0.3372900666170139,4.0,0.3372900666170139,0.0,-0.9811462563916913,0.17687968740985546,1.0,0.0625,and|majority|majority|copy,-0.3372900666170139,0.0,1.0118701998510415,0.0,-0.3372900666170139,0.3372900666170139
190,4,0.5,0.0,0,2.728217778400202,1.271782221599798,4.0,1.271782221599798,0.0,-1.9261778215739813,0.1096322538971198,1.0,0.0625,parity|parity|or|parity,-0.3372900666170139,0.2717822215791457,0.7400879782512435,0.06794555539994954,-0.33729006661701383,1.271782221599798
191,4,0.5,0.0,0,3.0113005917115023,0.9886994082884974,4.0,0.9886994082884974,0.0,-3.217518098784322,0.6666666666666666,2.0,0.0,parity|and|copy|copy,0.0,0.0,1.2391743187123438e-10,0.0,0.0,0.9886994082884974
192,4,0.5,0.0,0,1.5165414066556506,2.4834585933443494,4.0,2.4834585933443494,0.0,-1.074555220423639,0.4779447911257995,2.0,0.5223683589017413,parity|parity|and|copy,-0.011482406826015312,3.4562237727491705,1.0159342287184554,0.3644821194761541,-1.0000000000000002,2.4834585933443494
193,4,0.5,0.0,0,2.0,2.0,4.0,2.0,0.0,-1.8413022539809178,0.0,0.0,0.0,copy|and|or|parity,-1.0,0.0,1.6225562489182659,0.0,-1.5,2.0
194,4,0.5,0.0,0,2.188721875540867,1.811278124459133,4.0,1.811278124459133,0.0,-1.6525803784400508,0.0,0.0,0.0,copy|and|and|and,-0.8112781244591328,0.0,1.354842567658729,0.0,-1.061278124459133,1.8112781244591327
195,4,0.5,0.05,1,1.41612117731844,1.4382909942177347,5.145587828463825,2.5838788226815597,1.145587828463825,0.3527494060143238,0.0,0.0,0.0,majority|copy|copy|and,-0.3571255937839999,1.1291880245826558,1.387796836601141,0.1335540633573951,-0.6484166233094897,1.4382909942177344
196,4,0.5,0.05,1,1.5519112283512715,1.3025009431849035,5.145587828463825,2.4480887716487283,1.1455878284638248,-0.21247558259751664,0.0,0.0,0.0,and|or|majority|and,0.02251376345782108,0.5882028164400268,0.3835213585745998,0.05757085220448946,-0.2184003820821906,1.302500943185949
197,4,0.5,0.05,1,1.2438598313089675,1.610552340227207,5.145587828463825,2.756140168691032,1.145587828463825,-0.37088827036106087,0.0,0.0,0.0,and|majority|copy|majority,-0.07669201399960701,0.5896232543329167,0.5905993544609442,0.0553385079244589,-0.4104708558403434,1.6105523402278168
198,4,0.5,0.05,1,0.5470574518127158,2.3073547197234587,5.145587828463825,3.4529425481872837,1.145587828463825,-1.3322676295501878e-15,0.0,0.0,0.0,or|parity|parity|copy,0.16654559107132716,2.8544121715361745,0.5470574518127163,0.2735067403167742,-0.42766871226511594,2.3073547197234587
199,4,0.5,0.05,1,0.7673818752488484,2.087030296287327,5.1455878284638255,3.232618124751152,1.145587828463825,-0.17954469573275866,0.0,0.0,0.0,copy|parity|majority|or,-0.1850149931513878,1.3538729718839633,0.5927696083133323,0.1202080526483479,-0.37526118465615665,2.087030296287376
200,4,0.5,0.05,1,2.3920836958429392,0.4623284756932362,5.145587828463825,1.6079163041570608,1.1455878284638246,-0.1669503944338092,0.047139519619400605,0.7542323139104096,0.00017451955510032884,and|majority|and|and,0.00437486588414443,0.4627148663589169,0.0004408222444078902,0.038227034707706074,0.00010435297819855194,0.462328475694534
201,4,0.5,0.05,1,1.6955095252328625,1.158902646303312,5.145587828463825,2.304490474767137,1.145587828463825,-0.2788496202084334,2.9579181386358664e-16,2.990106925334519e-15,4.4774029963922876e-17,or|and|majority|or,0.10237571329567352,0.8065818764541821,0.29414785844696834,0.0730705395589366,-0.1442431086127851,1.1589026463042047
202,4,0.5,0.05,1,0.9562538548738,1.8981583166623746,5.145587828463825,3.0437461451261996,1.145587828463825,-0.21110529202101325,0.0,0.0,0.0,or|parity|majority|or,0.5345993107737661,1.2424211036442954,0.07528847973748842,0.061287602451526126,0.0531021370330218,1.898158316662582
203,4,0.5,0.05,1,1.1127406133060027,1.7416715582301723,5.145587828463825,2.887259386693997,1.1455878284638248,-0.21062915444905306,0.0,0.0,0.0,majority|copy|or|and,0.11247035453395537,1.6001713732427028,0.27324773315835227,0.13820281276060412,-0.2094976592523916,1.7416715582301225
204,4,0.5,0.05,1,0.487363082038915,2.3670490894972596,5.145587828463825,3.5126369179610846,1.145587828463825,0.33961943934067007,0.0,0.0,0.0,majority|parity|copy|or,0.01616203320252052,2.0427269917866093,0.48736308203891543,0.19180099957633537,-0.3768465846048277,2.367049089497259
